05203,05203
05204,05204
05206,05206
05207,05207
05209,05209
05210,05210
05211,05211
05212,05212
05213,05213
05214,05214
05215,05215
05303,05303
05322,05204
05325,05204
05327,05327
05341,05348
05342,05202
05343,05349
05344,05348
05345,05348
05346,05346
05347,05349
05348,05348
05349,05349
05361,05361
05363,05363
05366,05366
05368,05368
05401,05214
05402,05214
05403,05214
05423,05215
05426,05215
05430,05215
05434,05434
05441,05203
05442,05203
05443,05203
05444,05203
05445,05203
05446,05203
05447,05203
05463,05463
05464,05464
06000,06000
06201,06201
06202,06202
06203,06203
06204,06204
06205,06205
06206,06206
06207,06207
06208,06208
06209,06209
06210,06210
06211,06211
06212,06212
06213,06213
06301,06301
06302,06302
06321,06321
06322,06322
06323,06323
06324,06324
06341,06341
06361,06361
06362,06362
06363,06363
06364,06364
06365,06365
06366,06366
06367,06367
06381,06381
06382,06382
06401,06401
06402,06402
06403,06403
06421,06428
06422,06428
06423,06203
06424,06203
06425,06203
06426,06426
06427,06203
06428,06428
06441,06203
06461,06461
06462,06204
06463,06204
06464,06204
07000,07000
07201,07201
07202,07202
07203,07203
07204,07204
07205,07205
07206,07212
07207,07207
07208,07208
07209,07209
07210,07210
07211,07211
07212,07212
07213,07213
07214,07214
07301,07301
07302,07213
07303,07303
07304,07213
07305,07213
07306,07213
07307,07213
07308,07308
07309,07201
07321,07210
07322,07322
07323,07214
07324,07214
07325,07210
07326,07210
07341,07207
07342,07342
07343,07207
07344,07344
07361,07368
07362,07362
07363,07368
07364,07364
07365,07368
07366,07368
07367,07367
07368,07368
07401,07208
07402,07402
07403,07208
07404,07208
07405,07405
07406,07208
07407,07407
07408,07408
07421,07421
07422,07422
07423,07423
07424,07202
07441,07447
07442,07447
07443,07447
07444,07444
07445,07445
07446,07446
07447,07447
07461,07461
07462,07205
07463,07205
07464,07464
07465,07465
07466,07466
07467,07205
07481,07481
07482,07482
07483,07483
07484,07484
07501,07501
07502,07502
07503,07503
07504,07504
07505,07505
07521,07521
07522,07522
07541,07541
07542,07542
07543,07543
07544,07544
07545,07545
07546,07546
07547,07547
07548,07548
07561,07561
07562,07212
07563,07212
07564,07564
08000,08000
08201,08201
08202,08202
08203,08203
08204,08204
08205,08205
08207,08207
08208,08208
08210,08210
08211,08211
08211,08211
08212,08212
08214,08214
08215,08215
08216,08216
08217,08217
08219,08219
08220,08220
08221,08221
08222,08222
08223,08223
08224,08224
08225,08225
08226,08226
08227,08227
08228,08228
08229,08229
08230,08230
08231,08231
08232,08232
08233,08233
08234,08234
08235,08235
08236,08236
08302,08302
08303,08236
08304,08236
08309,08309
08310,08310
08321,08216
08322,08216
08324,08231
08341,08341
08364,08364
08401,08234
08402,08234
08403,08234
08406,08232
08407,08406
08421,08233
08424,08233
08425,08233
08442,08442
08443,08443
08447,08447
08462,08236
08463,08205
08465,08203
08482,08235
08483,08235
08503,08231
08504,08231
08521,08521
08522,08210
08523,08211
08541,08204
08542,08542
08543,08204
08546,08546
08564,08564
09000,09000
09201,09201
09202,09202
09203,09203
09204,09204
09205,09205
09206,09206
09207,09206
09208,09208
09209,09209
09210,09210
09211,09211
09213,09213
09214,09214
09215,09215
09216,09216
09301,09301
09302,09216
09303,09201
09304,09201
09321,09203
09322,09205
09323,09206
09341,09209
09342,09342
09343,09343
09344,09344
09345,09345
09361,09361
09362,09216
09363,09216
09364,09364
09365,09203
09366,09203
09367,09203
09368,09203
09382,09206
09383,09206
09384,09384
09386,09386
09401,09215
09402,09215
09403,09411
09404,09411
09405,09210
09406,09210
09407,09407
09411,09411
10000,10000
10201,10201
10202,10202
10203,10203
10204,10204
10205,10205
10206,10206
10207,10207
10208,10208
10209,10209
10210,10210
10211,10211
10212,10212
10301,10208
10302,10208
10303,10201
10307,10203
10308,10203
10309,10212
10321,10202
10322,10202
10323,10202
10324,10202
10341,10208
10342,10208
10343,10208
10344,10344
10345,10345
10361,10202
10362,10209
10363,10202
10366,10366
10367,10367
10381,10210
10382,10382
10383,10383
10384,10384
10401,10211
10421,10421
10422,10429
10423,10429
10424,10424
10425,10425
10426,10426
10427,10421
10428,10428
10429,10429
10443,10443
10444,10444
10445,10449
10446,10449
10447,10449
10448,10448
10449,10449
10464,10464
10484,10212
10501,10212
10521,10521
10522,10522
10523,10523
10524,10524
10525,10525
11000,11000
11100,11100
11101,11101
11102,11102
11103,11103
11104,11104
11105,11105
11106,11106
11107,11107
11108,11108
11109,11109
11110,11110
11201,11201
11202,11202
11203,11203
11206,11206
11207,11207
11208,11208
11209,11209
11210,11210
11211,11211
11212,11212
11213,11100
11214,11214
11215,11215
11216,11216
11217,11217
11218,11218
11219,11219
11221,11221
11222,11222
11223,11223
11224,11224
11225,11225
11226,11203
11227,11227
11228,11228
11229,11229
11230,11230
11231,11231
11232,11232
11233,11233
11234,11234
11235,11235
11236,11245
11237,11237
11238,11238
11239,11239
11240,11240
11241,11241
11242,11242
11243,11243
11245,11245
11246,11246
11301,11301
11304,11217
11322,11245
11324,11324
11326,11326
11327,11327
11341,11341
11342,11342
11343,11343
11344,11349
11345,11349
11346,11346
11347,11347
11348,11348
11349,11349
11361,11361
11362,11362
11363,11363
11364,11207
11365,11365
11366,11365
11367,11207
11368,11207
11369,11369
11381,11381
11382,11211
11383,11383
11384,11383
11385,11385
11401,11202
11402,11202
11403,11202
11405,11218
11406,11218
11407,11218
11408,11408
11421,11210
11422,11206
11423,11217
11424,11210
11425,11210
11442,11442
11445,11246
11446,11232
11461,11232
11462,11232
11464,11464
11465,11465
11468,11214
12000,12000
12100,12100
12101,12101
12102,12102
12103,12103
12104,12104
12105,12105
12106,12106
12202,12202
12203,12203
12204,12204
12205,12205
12206,12206
12207,12207
12208,12208
12209,12236
12210,12210
12211,12211
12212,12212
12213,12213
12214,12235
12215,12215
12216,12216
12217,12217
12218,12218
12219,12219
12220,12220
12221,12221
12222,12222
12223,12223
12224,12224
12225,12225
12226,12226
12227,12227
12228,12228
12229,12229
12230,12230
12231,12231
12232,12232
12233,12233
12234,12234
12235,12235
12236,12236
12237,12237
12238,12238
12239,12239
12322,12322
12325,12231
12328,12231
12329,12329
12341,12211
12342,12342
12343,12211
12344,12236
12345,12236
12346,12236
12347,12347
12348,12215
12349,12349
12361,12215
12362,12215
12381,12410
12382,12235
12402,12239
12403,12403
12404,12237
12405,12237
12406,12237
12407,12237
12408,12410
12409,12409
12410,12410
12421,12421
12422,12422
12423,12423
12424,12424
12426,12426
12427,12427
12441,12441
12442,12238
12443,12443
12444,12238
12445,12238
12461,12234
12462,12234
12463,12463
12464,12234
12465,12234
12466,12234
12467,12234
12468,12234
13000,13000
13101,13101
13102,13102
13103,13103
13104,13104
13105,13105
13106,13106
13107,13107
13108,13108
13109,13109
13110,13110
13111,13111
13112,13112
13113,13113
13114,13114
13115,13115
13116,13116
13117,13117
13118,13118
13119,13119
13120,13120
13121,13121
13122,13122
13123,13123
13201,13201
13202,13202
13203,13203
13204,13204
13205,13205
13206,13206
13207,13207
13208,13208
13209,13209
13210,13210
13211,13211
13212,13212
13213,13213
13214,13214
13215,13215
13218,13218
13219,13219
13220,13220
13221,13221
13222,13222
13223,13223
13224,13224
13225,13225
13227,13227
13228,13228
13229,13229
13303,13303
13305,13305
13307,13307
13308,13308
13361,13361
13362,13362
13363,13363
13364,13364
13381,13381
13382,13382
13401,13401
13402,13402
13421,13421
14000,14000
14100,14100
14101,14101
14102,14102
14103,14103
14104,14104
14105,14105
14106,14106
14107,14107
14108,14108
14109,14109
14110,14110
14111,14111
14112,14112
14113,14113
14114,14114
14115,14115
14116,14116
14117,14117
14118,14118
14130,14130
14131,14131
14132,14132
14133,14133
14134,14134
14135,14135
14136,14136
14137,14137
14150,14150
14151,14151
14152,14152
14153,14153
14201,14201
14203,14203
14204,14204
14205,14205
14206,14206
14207,14207
14208,14208
14209,14150
14210,14210
14211,14211
14212,14212
14213,14213
14214,14214
14215,14215
14216,14216
14217,14217
14218,14218
14301,14301
14321,14321
14341,14341
14342,14342
14361,14361
14362,14362
14363,14363
14364,14364
14366,14366
14382,14382
14383,14383
14384,14384
14401,14401
14402,14402
14421,14209
14422,14209
14423,14209
14424,14209
15000,15000
15100,15100
15101,15101
15102,15102
15103,15103
15104,15104
15105,15105
15106,15106
15107,15107
15108,15108
15201,15100
15202,15202
15204,15204
15205,15205
15206,15206
15208,15208
15209,15209
15210,15210
15211,15211
15212,15212
15213,15213
15215,15202
15216,15216
15217,15217
15217,15217
15218,15218
15222,15222
15223,15223
15224,15224
15225,15225
15226,15226
15227,15227
15307,15307
15308,15206
15309,15206
15310,15227
15311,15227
15322,15218
15342,15342
15343,15213
15344,15213
15345,15201
15361,15361
15362,15204
15363,15204
15364,15202
15381,15385
15382,15385
15383,15385
15384,15385
15385,15385
15401,15202
15402,15202
15403,15202
15404,15202
15405,15405
15406,15202
15421,15202
15441,15202
15461,15461
15462,15226
15481,15210
15482,15482
15483,15210
15501,15205
15502,15202
15504,15504
15505,15205
15523,15210
15524,15210
15545,15217
15547,15217
15581,15581
15582,15212
15583,15212
15584,15212
15585,15212
15586,15586
16000,16000
16201,16201
16202,16202
16203,16211
16204,16204
16205,16205
16206,16206
16207,16207
16208,16208
16209,16209
16210,16210
16211,16211
16301,16201
16302,16201
16321,16321
16322,16322
16323,16323
16341,16207
16342,16342
16343,16343
16361,16201
16362,16201
16363,16201
16364,16201
16381,16211
16382,16211
16383,16211
16384,16211
16422,16202
17000,17000
17201,17201
17202,17202
17203,17203
17204,17204
17205,17205
17206,17206
17207,17207
17209,17209
17210,17210
17211,17211
17212,17212
17301,17206
17324,17324
17344,17212
17361,17361
17365,17365
17382,17384
17384,17384
17386,17386
17407,17407
17461,17461
17462,17204
17463,17463
18000,18000
18201,18201
18202,18202
18203,18209
18204,18204
18205,18205
18206,18206
18207,18207
18208,18208
18209,18209
18210,18210
18302,18201
18321,18322
18322,18322
18323,18322
18342,18205
18361,18210
18364,18210
18365,18210
18366,18210
18381,18209
18382,18382
18404,18404
18423,18423
18424,18201
18426,18201
18442,18442
18462,18483
18481,18481
18482,18483
18483,18483
18501,18501
19000,19000
19201,19201
19202,19202
19203,19213
19204,19204
19205,19205
19206,19206
19207,19207
19208,19208
19209,19209
19210,19210
19211,19211
19212,19212
19213,19213
19214,19214
19304,19213
19305,19213
19326,19201
19327,19211
19328,19214
19341,19201
19341,19430
19342,19346
19343,19346
19344,19346
19346,19346
19361,19368
19362,19368
19364,19364
19365,19365
19366,19366
19368,19368
19383,19214
19384,19384
19385,19214
19407,19209
19422,19422
19423,19423
19424,19424
19425,19425
19429,19429
19430,19430
19442,19442
19443,19443
20000,20000
20201,20201
20202,20202
20203,20203
20204,20204
20205,20205
20206,20206
20207,20207
20208,20208
20209,20209
20210,20210
20211,20211
20212,20212
20213,20213
20214,20214
20215,20215
20217,20217
20218,20218
20219,20219
20220,20220
20301,20217
20303,20303
20304,20304
20305,20305
20306,20306
20307,20307
20309,20309
20321,20321
20322,20217
20323,20323
20324,20324
20325,20217
20341,20203
20342,20350
20345,20203
20346,20203
20347,20350
20349,20349
20350,20350
20361,20361
20362,20362
20363,20363
20381,20209
20382,20382
20383,20383
20384,20384
20385,20385
20386,20386
20387,20209
20388,20388
20402,20402
20403,20403
20404,20404
20406,20407
20407,20407
20408,20407
20409,20409
20410,20410
20411,20411
20412,20412
20413,20413
20414,20414
20415,20415
20416,20416
20417,20417
20418,20205
20419,20205
20421,20432
20422,20422
20423,20423
20424,20215
20425,20425
20426,20432
20427,20432
20428,20432
20429,20429
20430,20430
20432,20432
20441,20220
20443,20202
20444,20452
20445,20452
20446,20446
20447,20452
20448,20448
20449,20202
20450,20450
20451,20451
20452,20452
20461,20220
20462,20220
20463,20202
20464,20202
20465,20202
20466,20220
20467,20220
20481,20481
20482,20482
20483,20212
20484,20212
20485,20485
20486,20486
20521,20521
20541,20541
20543,20543
20561,20561
20562,20562
20563,20563
20581,20201
20583,20583
20584,20590
20585,20590
20588,20588
20589,20201
20590,20590
20601,20211
20602,20602
21000,21000
21201,21201
21202,21202
21203,21203
21204,21204
21205,21205
21206,21206
21207,21207
21208,21208
21209,21209
21210,21210
21211,21211
21212,21212
21213,21213
21214,21214
21215,21215
21216,21216
21217,21217
21218,21218
21219,21219
21220,21220
21221,21221
21302,21302
21303,21303
21304,21201
21341,21341
21342,21202
21361,21361
21362,21362
21381,21381
21382,21382
21383,21383
21384,21202
21401,21401
21403,21403
21404,21404
21421,21421
21501,21501
21502,21502
21503,21503
21504,21504
21505,21505
21506,21506
21507,21507
21521,21521
21523,21214
21541,21204
21604,21604
22000,22000
22100,22100
22101,22101
22102,22102
22103,22103
22130,22130
22131,22131
22132,22132
22133,22133
22134,22134
22135,22135
22136,22136
22137,22137
22201,22100
22202,22130
22203,22203
22205,22205
22206,22206
22207,22207
22208,22208
22209,22209
22210,22210
22211,22211
22212,22212
22213,22213
22214,22214
22215,22215
22216,22216
22217,22202
22218,22202
22219,22219
22220,22220
22221,22221
22222,22222
22223,22223
22224,22224
22225,22225
22226,22226
22301,22301
22302,22302
22304,22304
22305,22305
22306,22306
22307,22306
22321,22225
22323,22203
22325,22325
22326,22225
22327,22225
22341,22341
22342,22342
22344,22344
22361,22207
22381,22210
22382,22100
22383,22100
22401,22214
22402,22212
22422,22226
22423,22226
22424,22424
22425,22209
22426,22209
22427,22429
22428,22429
22429,22429
22442,22213
22447,22213
22461,22461
22462,22202
22481,22216
22482,22211
22483,22211
22484,22211
22485,22211
22486,22202
22487,22202
22488,22202
22502,22202
22503,22221
22505,22202
22521,22202
22522,22202
22523,22202
23000,23000
23100,23100
23101,23101
23102,23102
23103,23103
23104,23104
23105,23105
23106,23106
23107,23107
23108,23108
23109,23109
23110,23110
23111,23111
23112,23112
23113,23113
23114,23114
23115,23115
23116,23116
23201,23201
23202,23202
23203,23203
23204,23204
23205,23205
23206,23206
23207,23207
23208,23208
23209,23209
23210,23210
23211,23211
23212,23212
23213,23213
23214,23214
23215,23215
23216,23216
23217,23217
23218,23203
23219,23219
23220,23220
23221,23221
23222,23222
23223,23223
23224,23224
23225,23225
23226,23226
23227,23227
23228,23228
23229,23229
23230,23230
23231,23231
23232,23232
23233,23233
23234,23234
23235,23235
23236,23236
23237,23237
23238,23238
23302,23302
23304,23238
23341,23233
23342,23342
23343,23234
23344,23234
23345,23233
23346,23233
23347,23233
23361,23361
23362,23362
23381,23203
23401,23220
23402,23220
23421,23237
23422,23237
23423,23237
23424,23424
23425,23425
23426,23235
23427,23427
23428,23235
23429,23232
23430,23232
23431,23232
23432,23232
23441,23441
23442,23442
23445,23445
23446,23446
23447,23447
23481,23213
23482,23213
23483,23213
23501,23501
23502,23202
23521,23236
23522,23211
23523,23211
23541,23211
23543,23211
23544,23211
23545,23211
23561,23561
23562,23562
23563,23563
23564,23563
23565,23561
23581,23221
23582,23221
23601,23207
23602,23207
23603,23207
23604,23207
23623,23231
24000,24000
24201,24201
24202,24202
24203,24203
24204,24204
24205,24205
24207,24207
24208,24208
24209,24209
24210,24210
24211,24211
24212,24212
24213,24201
24214,24214
24215,24215
24216,24216
24303,24303
24324,24324
24341,24341
24343,24343
24344,24344
24381,24201
24382,24201
24383,24201
24384,24201
24402,24201
24403,24201
24404,24201
24406,24201
24441,24441
24442,24442
24443,24443
24444,24441
24445,24443
24461,24461
24462,24203
24463,24203
24464,24472
24465,24472
24468,24203
24470,24470
24471,24471
24472,24472
24541,24543
24542,24543
24543,24543
24561,24561
24562,24562
24563,24212
24564,24562
25000,25000
25201,25201
25202,25202
25203,25203
25204,25204
25206,25206
25207,25207
25208,25208
25209,25209
25210,25210
25211,25211
25212,25212
25213,25213
25214,25214
25301,25201
25381,25204
25382,25213
25383,25383
25384,25384
25403,25213
25423,25425
25424,25425
25425,25425
25441,25441
25442,25442
25443,25443
25464,25214
25481,25203
25482,25203
25483,25203
25484,25203
25501,25203
25502,25203
25503,25203
25504,25203
26000,26000
26100,26100
26101,26101
26102,26102
26103,26103
26104,26104
26105,26105
26106,26106
26107,26107
26108,26108
26109,26109
26110,26110
26111,26111
26201,26201
26202,26202
26203,26203
26204,26204
26205,26205
26206,26206
26207,26207
26208,26208
26209,26209
26210,26210
26211,26211
26212,26212
26213,26213
26214,26214
26303,26303
26322,26322
26343,26343
26344,26344
26361,26214
26362,26214
26363,26214
26364,26364
26365,26365
26366,26366
26367,26367
26381,26100
26382,26213
26401,26213
26402,26213
26403,26407
26404,26213
26405,26407
26406,26407
26407,26407
26421,26201
26422,26201
26441,26201
26461,26465
26462,26465
26463,26463
26464,26465
26465,26465
27000,27000
27100,27100
27102,27102
27103,27103
27104,27104
27106,27106
27107,27107
27108,27108
27109,27109
27111,27111
27113,27113
27114,27114
27115,27115
27116,27116
27117,27117
27118,27118
27119,27119
27120,27120
27121,27121
27122,27122
27123,27123
27124,27124
27125,27125
27126,27126
27127,27127
27128,27128
27140,27140
27141,27141
27142,27142
27143,27143
27144,27144
27145,27145
27146,27146
27147,27147
27201,27140
27202,27202
27203,27203
27204,27204
27205,27205
27206,27206
27207,27207
27208,27208
27209,27209
27210,27210
27211,27211
27212,27212
27213,27213
27214,27214
27215,27215
27216,27216
27217,27217
27218,27218
27219,27219
27220,27220
27221,27221
27222,27222
27223,27223
27224,27224
27225,27225
27226,27226
27227,27227
27228,27228
27229,27229
27230,27230
27231,27231
27232,27232
27301,27301
27321,27321
27322,27322
27341,27341
27361,27361
27362,27362
27366,27366
27381,27381
27382,27382
27383,27383
28000,28000
28100,28100
28101,28101
28102,28102
28105,28105
28106,28106
28107,28107
28108,28108
28109,28109
28110,28110
28111,28111
28201,28201
28202,28202
28203,28203
28204,28204
28205,28205
28206,28206
28207,28207
28208,28208
28209,28209
28210,28210
28211,28229
28212,28212
28213,28213
28214,28214
28215,28215
28216,28216
28217,28217
28218,28218
28219,28219
28220,28220
28221,28221
28221,28221
28222,28222
28223,28223
28224,28224
28225,28225
28226,28226
28227,28227
28228,28228
28229,28229
28301,28301
28321,28215
28341,28228
28342,28228
28343,28228
28361,28365
28362,28365
28363,28365
28364,28213
28365,28365
28381,28381
28382,28382
28421,28201
28422,28201
28441,28446
28442,28442
28443,28443
28444,28201
28445,28446
28446,28446
28461,28229
28462,28229
28463,28229
28464,28464
28481,28481
28501,28501
28502,28501
28503,28501
28504,28501
28521,28227
28522,28201
28523,28227
28524,28227
28525,28227
28541,28209
28542,28209
28543,28585
28544,28209
28561,28209
28562,28209
28581,28585
28582,28586
28583,28585
28584,28586
28585,28585
28586,28586
28621,28225
28622,28225
28623,28225
28624,28225
28681,28226
28682,28226
28683,28226
28684,28226
28685,28205
28686,28226
29000,29000
29201,29201
29202,29202
29203,29203
29204,29204
29205,29205
29206,29206
29207,29207
29208,29208
29209,29209
29210,29210
29211,29211
29212,29212
29301,29201
29321,29201
29322,29322
29342,29342
29343,29343
29344,29344
29345,29345
29361,29361
29362,29362
29363,29363
29381,29212
29382,29212
29383,29212
29384,29212
29385,29385
29386,29386
29401,29401
29402,29402
29424,29424
29425,29425
29426,29426
29427,29427
29441,29441
29442,29442
29443,29443
29444,29444
29445,29207
29446,29446
29447,29447
29448,29207
29449,29449
29450,29450
29451,29451
29452,29452
29453,29453
30000,30000
30201,30201
30202,30202
30203,30203
30204,30204
30205,30205
30206,30206
30207,30207
30208,30208
30209,30209
30301,30202
30302,30304
30303,30304
30304,30304
30321,30208
30322,30208
30323,30208
30324,30208
30325,30208
30326,30209
30341,30341
30342,30203
30343,30343
30344,30344
30345,30341
30361,30361
30362,30362
30363,30366
30364,30366
30365,30366
30366,30366
30381,30381
30382,30382
30383,30383
30384,30392
30385,30392
30386,30392
30387,30206
30390,30390
30391,30391
30392,30392
30401,30401
30402,30206
30403,30206
30404,30404
30405,30401
30406,30406
30407,30428
30421,30421
30422,30422
30423,30428
30424,30424
30425,30207
30426,30206
30427,30427
30428,30428
31000,31000
31201,31201
31202,31202
31203,31203
31204,31204
31302,31302
31325,31325
31328,31328
31329,31329
31364,31364
31366,31372
31367,31372
31370,31370
31371,31371
31372,31372
31384,31384
31386,31386
31389,31389
31390,31390
31401,31401
31402,31402
31403,31403
32000,32000
32201,32201
32202,32202
32203,32203
32204,32204
32205,32205
32206,32206
32207,32207
32209,32209
32304,32201
32343,32343
32386,32386
32401,32203
32421,32205
32422,32205
32441,32441
32448,32448
32449,32449
32462,32202
32463,32202
32464,32202
32465,32202
32501,32501
32502,32501
32503,32505
32504,32505
32505,32505
32525,32525
32526,32526
32527,32527
32528,32528
33000,33000
33100,33100
33101,33101
33102,33102
33103,33103
33104,33104
33201,33100
33202,33202
33203,33203
33204,33204
33205,33205
33207,33207
33208,33208
33209,33209
33210,33210
33211,33211
33212,33212
33213,33213
33214,33214
33215,33215
33216,33216
33303,33201
33321,33201
33345,33346
33346,33346
33423,33423
33441,33202
33442,33216
33443,33216
33444,33216
33445,33445
33461,33461
33503,33202
33586,33586
33606,33606
33622,33622
33623,33623
33643,33643
33663,33663
33666,33666
33681,33681
34000,34000
34100,34100
34101,34101
34102,34102
34103,34103
34104,34104
34105,34105
34106,34106
34107,34107
34108,34108
34202,34202
34203,34203
34204,34204
34205,34205
34206,34205
34207,34207
34208,34208
34209,34209
34210,34210
34211,34211
34212,34212
34213,34213
34214,34214
34215,34215
34302,34302
34304,34304
34307,34307
34309,34309
34323,34213
34324,34100
34327,34213
34368,34368
34369,34369
34430,34205
34431,34431
34462,34462
34501,34207
34545,34545
35000,35000
35201,35201
35202,35202
35203,35203
35204,35204
35206,35206
35207,35207
35208,35208
35210,35210
35211,35211
35212,35212
35213,35213
35215,35215
35216,35216
35305,35305
35321,35321
35322,35208
35323,35208
35324,35208
35325,35208
35326,35208
35328,35208
35329,35208
35341,35341
35343,35343
35344,35344
35381,35203
35401,35203
35402,35203
35403,35203
35461,35213
35462,35213
35502,35502
35504,35203
36000,36000
36201,36201
36202,36202
36203,36203
36204,36204
36205,36205
36206,36206
36207,36207
36208,36208
36301,36301
36302,36302
36321,36321
36341,36341
36342,36342
36361,36204
36362,36204
36368,36368
36381,36387
36382,36387
36383,36383
36384,36388
36385,36388
36386,36388
36387,36387
36388,36388
36401,36401
36402,36402
36403,36403
36404,36404
36405,36405
36406,36206
36407,36206
36421,36206
36422,36206
36468,36468
36481,36208
36482,36489
36483,36208
36484,36208
36485,36208
36486,36489
36487,36208
36488,36208
36489,36489
37000,37000
37201,37201
37202,37202
37203,37203
37204,37204
37205,37205
37206,37206
37207,37207
37208,37208
37321,37324
37322,37322
37323,37324
37324,37324
37341,37341
37342,37201
37343,37201
37361,37201
37362,37201
37363,37201
37364,37364
